;CU;CU2
966;1.0;0.25
967;0.9473684210526316;0.5625
968;1.0;0.19999999999999996
969;1.0;0.4
970;1.0;0.11764705882352944
971;1.0;0.4444444444444444
972;1.0;0.7391304347826086
973;1.0;0.5
974;1.0;0.46153846153846156
975;1.0;0.47058823529411764
976;1.0;0.4375
977;1.0;0.4545454545454546
978;1.0;0.5416666666666667
979;1.0;0.5
980;1.0;0.5384615384615384
981;1.0;0.5652173913043479
982;1.0;0.5384615384615384
983;1.0;0.31999999999999995
984;1.0;0.2142857142857143
985;1.0;0.46153846153846156
986;0.7142857142857143;0.26315789473684215
987;1.0;0.47058823529411764
988;1.0;0.3076923076923077
989;1.0;0.5
990;1.0;0.368421052631579
991;1.0;0.6
992;1.0;0.33333333333333337
993;1.0;0.4117647058823529
994;1.0;0.40909090909090906
995;1.0;0.5217391304347826
996;1.0;0.5333333333333333
997;1.0;0.36363636363636365
998;1.0;0.2142857142857143
999;1.0;0.2666666666666667
1000;1.0;0.4
1001;1.0;0.2941176470588235
1002;1.0;0.4782608695652174
1003;1.0;0.7931034482758621
1004;1.0;0.23076923076923073
1005;1.0;0.5555555555555556
1006;1.0;0.5263157894736843
1007;1.0;0.19999999999999996
1008;1.0;0.25
1009;1.0;0.25
1010;1.0;0.2222222222222222
1011;1.0;0.6190476190476191
1012;1.0;0.2857142857142857
1013;0.8260869565217391;0.5135135135135135
1014;1.0;0.2222222222222222
1015;1.0;0.2857142857142857
1016;1.0;0.36
1017;1.0;0.4444444444444444
1018;0.9090909090909091;0.6060606060606061
1019;1.0;0.4444444444444444
1020;1.0;0.5294117647058824
1021;1.0;0.2142857142857143
1022;1.0;0.368421052631579
1023;1.0;0.33333333333333337
1024;1.0;0.2666666666666667
1025;1.0;0.5
1026;0.8181818181818181;0.44999999999999996
1027;1.0;0.4666666666666667
1028;1.0;0.2142857142857143
1029;1.0;0.2777777777777778
1030;1.0;0.23076923076923073
1031;1.0;0.4
1032;1.0;0.625
1033;1.0;0.33333333333333337
1034;1.0;0.5238095238095238
1035;1.0;0.3571428571428571
1036;1.0;0.17647058823529416
1037;1.0;0.16666666666666663
1038;1.0;0.5
1039;1.0;0.4736842105263158
1040;1.0;0.23529411764705888
1041;1.0;0.33333333333333337
1042;1.0;0.33333333333333337
1043;1.0;0.5333333333333333
1044;0.8333333333333334;0.2941176470588235
1045;1.0;0.38095238095238093
1046;1.0;0.33333333333333337
1047;1.0;0.3571428571428571
1048;0.8181818181818181;0.36
1049;1.0;0.23809523809523814
1050;1.0;0.30000000000000004
1051;1.0;0.3846153846153846
1052;1.0;0.4117647058823529
1053;1.0;0.65
1054;1.0;0.26086956521739135
1055;1.0;0.5625
1056;1.0;0.6333333333333333
1057;1.0;0.5
1058;1.0;0.1428571428571429
1059;1.0;0.65
1060;1.0;0.30000000000000004
1061;1.0;0.19999999999999996
1062;1.0;0.30434782608695654
1063;1.0;0.25
1064;1.0;0.3529411764705882
1065;1.0;0.2727272727272727
1066;1.0;0.46153846153846156
1067;0.5882352941176471;0.4545454545454546
1068;1.0;0.6470588235294117
1069;1.0;0.5555555555555556
1070;0.75;0.25
1071;1.0;0.42105263157894735
1072;1.0;0.4736842105263158
1073;1.0;0.15384615384615385
1074;1.0;0.6428571428571428
1075;1.0;0.3571428571428571
1076;1.0;0.19999999999999996
1077;1.0;0.6428571428571428
1078;1.0;0.7391304347826086
1079;1.0;0.3571428571428571
1080;1.0;0.4666666666666667
1081;1.0;0.5357142857142857
1082;1.0;0.5714285714285714
1083;1.0;0.5
1084;1.0;0.25
1085;1.0;0.2857142857142857
1086;1.0;0.30000000000000004
1087;1.0;0.2727272727272727
1088;1.0;0.3448275862068966
1089;1.0;0.23076923076923073
1090;1.0;0.33333333333333337
1091;1.0;0.3913043478260869
1092;1.0;0.5714285714285714
1093;1.0;0.4117647058823529
1094;1.0;0.6176470588235294
1095;1.0;0.6666666666666667
1096;1.0;0.4347826086956522
1097;1.0;0.23076923076923073
1098;1.0;0.6363636363636364
1099;0.33333333333333337;0.10526315789473684
1100;1.0;0.6764705882352942
1101;1.0;0.3076923076923077
1102;1.0;0.5
1103;1.0;0.33333333333333337
1104;0.9259259259259259;0.6578947368421053
1105;1.0;0.5
1106;0.6;0.4545454545454546
1107;1.0;0.4736842105263158
1108;1.0;0.36363636363636365
1109;1.0;0.23076923076923073
1110;1.0;0.5
1111;1.0;0.1428571428571429
1112;1.0;0.2857142857142857
1113;0.6;0.16666666666666663
1114;1.0;0.4736842105263158
1115;1.0;0.6363636363636364
1116;1.0;0.47058823529411764
1117;1.0;0.5714285714285714
1118;1.0;0.35
1119;1.0;0.5217391304347826
1120;0.7777777777777778;0.6538461538461539
1121;0.875;0.4666666666666667
1122;1.0;0.5652173913043479
1123;1.0;0.64
1124;1.0;0.19999999999999996
1125;1.0;0.19999999999999996
1126;1.0;0.4545454545454546
1127;0.875;0.4375
1128;1.0;0.2857142857142857
1129;1.0;0.3846153846153846
1130;0.6538461538461539;0.4473684210526315
1131;1.0;0.2142857142857143
1132;1.0;0.3157894736842105
1133;1.0;0.33333333333333337
1134;0.8461538461538461;0.5238095238095238
1135;1.0;0.47058823529411764
1136;0.9333333333333333;0.5833333333333333
1137;1.0;0.4
1138;1.0;0.5
1139;1.0;0.3125
1140;1.0;0.3076923076923077
1141;1.0;0.2727272727272727
1142;0.40909090909090906;0.2857142857142857
1143;1.0;0.4736842105263158
1144;1.0;0.18181818181818177
1145;1.0;0.5789473684210527
1146;1.0;0.33333333333333337
1147;1.0;0.4444444444444444
1148;1.0;0.368421052631579
1149;1.0;0.375
1150;1.0;0.5416666666666667
1151;1.0;0.4444444444444444
1152;1.0;0.2857142857142857
1153;1.0;0.2727272727272727
1154;1.0;0.7391304347826086
1155;1.0;0.2727272727272727
1156;1.0;0.4
1157;1.0;0.5294117647058824
1158;1.0;0.4
1159;1.0;0.33333333333333337
1160;0.7647058823529411;0.4193548387096774
1161;1.0;0.65
1162;1.0;0.5416666666666667
1163;1.0;0.52
1164;1.0;0.625
1165;1.0;0.35
1166;1.0;0.5
1167;1.0;0.4
1168;1.0;0.47058823529411764
1169;1.0;0.23076923076923073
1170;1.0;0.5
1171;1.0;0.5454545454545454
1172;0.7142857142857143;0.3846153846153846
1173;1.0;0.47619047619047616
1174;1.0;0.2666666666666667
1175;1.0;0.3125
1176;1.0;0.8125
1177;1.0;0.2222222222222222
1178;1.0;0.48275862068965514
1179;1.0;0.625
1180;1.0;0.30000000000000004
1181;0.9166666666666666;0.43999999999999995
1182;1.0;0.33333333333333337
1183;0.875;0.368421052631579
1184;1.0;0.4473684210526315
1185;1.0;0.5789473684210527
1186;1.0;0.5555555555555556
1187;1.0;0.6521739130434783
1188;1.0;0.23076923076923073
1189;1.0;0.4117647058823529
1190;1.0;0.44999999999999996
1191;1.0;0.375
1192;1.0;0.31999999999999995
1193;0.9523809523809523;0.5555555555555556
1194;1.0;0.31999999999999995
1195;1.0;0.33333333333333337
1196;1.0;0.1578947368421053
1197;1.0;0.2666666666666667
1198;1.0;0.6333333333333333
1199;1.0;0.4736842105263158
1200;0.7692307692307692;0.3571428571428571
1201;1.0;0.4
1202;0.3939393939393939;0.26190476190476186
1203;1.0;0.16666666666666663
1204;1.0;0.5333333333333333
1205;1.0;0.34782608695652173
1206;1.0;0.35
1207;1.0;0.3846153846153846
1208;0.8333333333333334;0.2941176470588235
1209;1.0;0.2857142857142857
1210;0.75;0.30000000000000004
1211;1.0;0.45833333333333337
1212;1.0;0.45833333333333337
1213;1.0;0.3571428571428571
1214;1.0;0.6296296296296297
1215;0.9230769230769231;0.5
1216;1.0;0.23529411764705888
1217;1.0;0.4
1218;1.0;0.5217391304347826
1219;1.0;0.368421052631579
1220;1.0;0.25
1221;1.0;0.38095238095238093
1222;1.0;0.23076923076923073
1223;1.0;0.3548387096774194
1224;0.9047619047619048;0.5757575757575757
1225;1.0;0.3125
1226;1.0;0.2857142857142857
1227;0.896551724137931;0.7027027027027026
1228;1.0;0.5333333333333333
1229;0.9666666666666667;0.6904761904761905
1230;1.0;0.15000000000000002
1231;1.0;0.41666666666666663
1232;1.0;0.375
1233;1.0;0.30000000000000004
1234;1.0;0.2222222222222222
1235;1.0;0.19999999999999996
1236;1.0;0.17647058823529416
1237;1.0;0.1578947368421053
1238;0.962962962962963;0.7297297297297297
1239;0.8461538461538461;0.6470588235294117
1240;1.0;0.30000000000000004
1241;0.9285714285714286;0.52
1242;1.0;0.17647058823529416
1243;1.0;0.34615384615384615
1244;1.0;0.47058823529411764
1245;0.875;0.368421052631579
1246;0.875;0.4666666666666667
1247;1.0;0.38095238095238093
1248;1.0;0.33333333333333337
1249;1.0;0.3076923076923077
1250;1.0;0.5333333333333333
1251;0.8333333333333334;0.21739130434782605
1252;1.0;0.38888888888888884
1253;1.0;0.19999999999999996
1254;1.0;0.38095238095238093
1255;1.0;0.25
1256;1.0;0.2142857142857143
1257;1.0;0.6
1258;1.0;0.48
1259;1.0;0.6129032258064516
1260;1.0;0.5652173913043479
1261;1.0;0.5789473684210527
1262;1.0;0.5625
1263;1.0;0.2142857142857143
1264;0.9428571428571428;0.8048780487804879
1265;1.0;0.5
1266;1.0;0.55
1267;1.0;0.5294117647058824
1268;1.0;0.25
1269;1.0;0.15384615384615385
1270;1.0;0.3125
1271;1.0;0.4545454545454546
1272;0.9411764705882353;0.5714285714285714
1273;0.9090909090909091;0.4347826086956522
1274;1.0;0.3846153846153846
1275;1.0;0.5
1276;1.0;0.5
1277;1.0;0.3125
1278;1.0;0.36363636363636365
1279;0.75;0.33333333333333337
1280;1.0;0.18181818181818177
1281;1.0;0.25
1282;1.0;0.6153846153846154
1283;1.0;0.4666666666666667
1284;1.0;0.36363636363636365
1285;1.0;0.4444444444444444
1286;1.0;0.45833333333333337
1287;1.0;0.7058823529411764
1288;1.0;0.5
1289;1.0;0.4117647058823529
1290;1.0;0.55
1291;1.0;0.375
1292;1.0;0.6
1293;1.0;0.4
1294;1.0;0.2142857142857143
1295;1.0;0.75
1296;1.0;0.23076923076923073
1297;1.0;0.6
1298;1.0;0.23529411764705888
1299;1.0;0.5714285714285714
1300;1.0;0.23076923076923073
1301;1.0;0.5
1302;1.0;0.5
1303;1.0;0.33333333333333337
1304;1.0;0.4347826086956522
1305;0.875;0.35
1306;1.0;0.4736842105263158
1307;1.0;0.5416666666666667
1308;1.0;0.33333333333333337
1309;1.0;0.40909090909090906
1310;1.0;0.5
1311;1.0;0.11764705882352944
1312;1.0;0.25
1313;1.0;0.34782608695652173
1314;1.0;0.5
1315;0.9166666666666666;0.45833333333333337
1316;1.0;0.47058823529411764
1317;1.0;0.46153846153846156
1318;1.0;0.8181818181818181
1319;1.0;0.3548387096774194
1320;1.0;0.75
1321;1.0;0.25
1322;1.0;0.21052631578947367
1323;1.0;0.30000000000000004
1324;1.0;0.5555555555555556
1325;1.0;0.375
1326;1.0;0.23076923076923073
1327;1.0;0.2142857142857143
1328;1.0;0.5
1329;0.8235294117647058;0.4666666666666667
1330;1.0;0.4736842105263158
1331;1.0;0.5
1332;1.0;0.23076923076923073
1333;1.0;0.6190476190476191
1334;1.0;0.2727272727272727
1335;1.0;0.5806451612903225
1336;0.8888888888888888;0.36363636363636365
1337;1.0;0.4
1338;1.0;0.25
1339;1.0;0.5217391304347826
1340;1.0;0.7352941176470589
1341;0.8571428571428572;0.46153846153846156
1342;1.0;0.5555555555555556
1343;1.0;0.4444444444444444
1344;1.0;0.1875
1345;1.0;0.47058823529411764
1346;1.0;0.4375
1347;1.0;0.5294117647058824
1348;1.0;0.48
1349;1.0;0.33333333333333337
1350;0.7142857142857143;0.5
1351;1.0;0.5833333333333333
1352;1.0;0.5555555555555556
1353;1.0;0.33333333333333337
1354;1.0;0.5
1355;1.0;0.5625
1356;0.8648648648648649;0.5818181818181818
1357;1.0;0.19999999999999996
1358;1.0;0.25
1359;1.0;0.1875
1360;1.0;0.36363636363636365
1361;1.0;0.2666666666666667
1362;1.0;0.33333333333333337
1363;1.0;0.4285714285714286
1364;1.0;0.5263157894736843
1365;1.0;0.25
1366;1.0;0.26315789473684215
1367;1.0;0.5238095238095238
1368;1.0;0.18181818181818177
1369;1.0;0.3125
1370;1.0;0.25
1371;1.0;0.33333333333333337
1372;1.0;0.42105263157894735
1373;0.8571428571428572;0.3157894736842105
1374;1.0;0.5
1375;0.9;0.4736842105263158
1376;1.0;0.15000000000000002
1377;1.0;0.4666666666666667
1378;1.0;0.5416666666666667
1379;1.0;0.2592592592592593
1380;1.0;0.4375
1381;1.0;0.4285714285714286
1382;1.0;0.30000000000000004
1383;1.0;0.2941176470588235
1384;1.0;0.3529411764705882
1385;1.0;0.23529411764705888
1386;1.0;0.4
1387;1.0;0.19999999999999996
1388;1.0;0.4285714285714286
1389;1.0;0.4
1390;1.0;0.5833333333333333
1391;1.0;0.2727272727272727
1392;1.0;0.4545454545454546
1393;0.9090909090909091;0.4545454545454546
1394;1.0;0.5
1395;1.0;0.16666666666666663
1396;1.0;0.20833333333333337
1397;0.9090909090909091;0.4347826086956522
1398;1.0;0.5
1399;1.0;0.2142857142857143
1400;1.0;0.38888888888888884
1401;1.0;0.631578947368421
1402;1.0;0.23529411764705888
1403;1.0;0.375
1404;1.0;0.38888888888888884
1405;1.0;0.2727272727272727
1406;1.0;0.3076923076923077
1407;1.0;0.16666666666666663
1408;1.0;0.3157894736842105
1409;1.0;0.1333333333333333
1410;0.8333333333333334;0.5263157894736843
1411;1.0;0.33333333333333337
1412;1.0;0.33333333333333337
1413;0.875;0.33333333333333337
1414;1.0;0.5263157894736843
1415;1.0;0.23529411764705888
1416;1.0;0.6666666666666667
1417;1.0;0.6470588235294117
1418;1.0;0.5294117647058824
1419;1.0;0.625
1420;0.8571428571428572;0.375
1421;1.0;0.4666666666666667
1422;1.0;0.36363636363636365
1423;1.0;0.5454545454545454
1424;1.0;0.4444444444444444
1425;1.0;0.6923076923076923
1426;1.0;0.625
1427;1.0;0.28
1428;1.0;0.5
1429;1.0;0.375
1430;1.0;0.5833333333333333
1431;1.0;0.33333333333333337
1432;1.0;0.5294117647058824
1433;1.0;0.368421052631579
1434;1.0;0.4444444444444444
1435;1.0;0.5
1436;0.8;0.18181818181818177
1437;1.0;0.30000000000000004
1438;1.0;0.19047619047619047
1439;1.0;0.44999999999999996
1440;1.0;0.2666666666666667
1441;1.0;0.44999999999999996
1442;1.0;0.2142857142857143
1443;1.0;0.4
1444;1.0;0.19999999999999996
1445;1.0;0.5789473684210527
1446;0.8333333333333334;0.4
1447;1.0;0.6190476190476191
1448;1.0;0.4
1449;1.0;0.35
1450;0.8636363636363636;0.5277777777777778
1451;1.0;0.625
1452;1.0;0.5294117647058824
1453;1.0;0.3157894736842105
1454;1.0;0.5833333333333333
1455;1.0;0.36363636363636365
1456;1.0;0.5
1457;1.0;0.2142857142857143
1458;1.0;0.6785714285714286
1459;0.9583333333333334;0.6764705882352942
1460;1.0;0.2666666666666667
1461;1.0;0.33333333333333337
1462;1.0;0.25
1463;1.0;0.6666666666666667
1464;1.0;0.4736842105263158
1465;1.0;0.5882352941176471
1466;0.8461538461538461;0.5
1467;1.0;0.43243243243243246
1468;0.8888888888888888;0.4444444444444444
1469;1.0;0.4
1470;1.0;0.2272727272727273
1471;1.0;0.56
1472;1.0;0.5454545454545454
1473;1.0;0.4736842105263158
1474;1.0;0.4545454545454546
1475;1.0;0.7058823529411764
1476;1.0;0.6
1477;1.0;0.5882352941176471
1478;0.8571428571428572;0.30000000000000004
1479;0.9411764705882353;0.5714285714285714
1480;1.0;0.3913043478260869
1481;0.875;0.368421052631579
1482;1.0;0.4545454545454546
1483;1.0;0.33333333333333337
1484;1.0;0.6666666666666667
1485;1.0;0.42105263157894735
1486;1.0;0.7962962962962963
1487;1.0;0.125
1488;1.0;0.6470588235294117
1489;1.0;0.4444444444444444
1490;1.0;0.33333333333333337
1491;1.0;0.6451612903225806
1492;0.9411764705882353;0.5161290322580645
1493;1.0;0.16666666666666663
1494;1.0;0.4
1495;1.0;0.6944444444444444
1496;1.0;0.4
1497;1.0;0.5
1498;1.0;0.5652173913043479
1499;1.0;0.33333333333333337
1500;1.0;0.33333333333333337
1501;1.0;0.625
1502;1.0;0.3076923076923077
1503;1.0;0.23076923076923073
1504;1.0;0.3571428571428571
1505;1.0;0.4545454545454546
1506;1.0;0.5333333333333333
1507;1.0;0.6
1508;1.0;0.5625
1509;0.8461538461538461;0.5789473684210527
1510;1.0;0.5
1511;0.92;0.6764705882352942
1512;1.0;0.4444444444444444
1513;1.0;0.4117647058823529
1514;1.0;0.6
1515;1.0;0.42105263157894735
1516;1.0;0.5
1517;1.0;0.375
1518;1.0;0.3846153846153846
1519;1.0;0.19999999999999996
1520;1.0;0.2941176470588235
1521;1.0;0.10526315789473684
1522;1.0;0.3125
1523;1.0;0.5714285714285714
1524;1.0;0.4545454545454546
1525;1.0;0.2857142857142857
1526;1.0;0.2222222222222222
1527;1.0;0.19999999999999996
1528;1.0;0.6
1529;1.0;0.33333333333333337
1530;1.0;0.33333333333333337
1531;1.0;0.33333333333333337
1532;1.0;0.5882352941176471
1533;1.0;0.6
1534;0.9;0.4285714285714286
1535;1.0;0.5238095238095238
1536;1.0;0.5789473684210527
1537;0.33333333333333337;0.1428571428571429
1538;1.0;0.6470588235294117
1539;1.0;0.2727272727272727
1540;1.0;0.5
1541;1.0;0.47058823529411764
1542;1.0;0.4375
1543;1.0;0.4347826086956522
1544;1.0;0.30000000000000004
1545;1.0;0.46153846153846156
1546;1.0;0.18181818181818177
1547;0.6;0.15000000000000002
1548;1.0;0.47058823529411764
1549;1.0;0.2727272727272727
1550;1.0;0.3125
1551;1.0;0.4444444444444444
1552;1.0;0.46153846153846156
1553;1.0;0.46153846153846156
1554;1.0;0.25
1555;1.0;0.33333333333333337
1556;0.9411764705882353;0.48484848484848486
1557;0.6;0.4285714285714286
1558;1.0;0.5238095238095238
1559;1.0;0.4285714285714286
1560;1.0;0.2727272727272727
1561;1.0;0.5714285714285714
1562;1.0;0.3076923076923077
1563;1.0;0.5714285714285714
1564;1.0;0.6799999999999999
1565;1.0;0.38888888888888884
1566;1.0;0.6153846153846154
1567;1.0;0.368421052631579
1568;0.8518518518518519;0.5348837209302326
1569;1.0;0.4285714285714286
1570;1.0;0.4444444444444444
1571;1.0;0.3125
1572;1.0;0.4736842105263158
1573;1.0;0.2222222222222222
1574;1.0;0.36363636363636365
1575;1.0;0.1428571428571429
1576;1.0;0.4736842105263158
1577;1.0;0.3076923076923077
1578;1.0;0.38888888888888884
1579;0.9090909090909091;0.4545454545454546
1580;1.0;0.5625
1581;1.0;0.5263157894736843
1582;1.0;0.368421052631579
1583;1.0;0.3125
1584;0.95;0.6129032258064516
1585;1.0;0.33333333333333337
1586;1.0;0.2142857142857143
1587;1.0;0.2666666666666667
1588;1.0;0.33333333333333337
1589;1.0;0.19999999999999996
1590;1.0;0.368421052631579
1591;1.0;0.33333333333333337
1592;1.0;0.5
1593;1.0;0.5625
1594;1.0;0.6875
1595;1.0;0.35
1596;1.0;0.38888888888888884
1597;0.9;0.40909090909090906
1598;1.0;0.19999999999999996
1599;1.0;0.42105263157894735
1600;1.0;0.3529411764705882
1601;1.0;0.33333333333333337
1602;1.0;0.38888888888888884
1603;1.0;0.19999999999999996
1604;1.0;0.4117647058823529
1605;1.0;0.18181818181818177
1606;1.0;0.18181818181818177
1607;0.9166666666666666;0.3666666666666667
1608;0.7777777777777778;0.4666666666666667
1609;1.0;0.5789473684210527
1610;1.0;0.5625
1611;1.0;0.4375
1612;1.0;0.5714285714285714
1613;1.0;0.5384615384615384
1614;1.0;0.33333333333333337
1615;1.0;0.25
1616;1.0;0.25
1617;1.0;0.2857142857142857
1618;1.0;0.2857142857142857
1619;1.0;0.36363636363636365
1620;1.0;0.38888888888888884
1621;1.0;0.2857142857142857
1622;1.0;0.2857142857142857
1623;0.9166666666666666;0.5
1624;1.0;0.38888888888888884
1625;1.0;0.41666666666666663
1626;1.0;0.1428571428571429
1627;0.875;0.4375
1628;0.6666666666666667;0.3157894736842105
1629;1.0;0.2857142857142857
1630;1.0;0.16666666666666663
1631;1.0;0.16666666666666663
1632;1.0;0.5769230769230769
1633;1.0;0.42307692307692313
1634;1.0;0.38888888888888884
1635;1.0;0.16666666666666663
1636;1.0;0.6666666666666667
1637;0.9411764705882353;0.5333333333333333
1638;0.8461538461538461;0.5238095238095238
1639;1.0;0.4285714285714286
1640;1.0;0.33333333333333337
1641;1.0;0.25
1642;1.0;0.5714285714285714
1643;1.0;0.17647058823529416
1644;1.0;0.5384615384615384
1645;0.8888888888888888;0.6153846153846154
1646;1.0;0.15384615384615385
1647;1.0;0.4117647058823529
1648;1.0;0.3076923076923077
1649;1.0;0.375
1650;1.0;0.2777777777777778
1651;0.962962962962963;0.7428571428571429
1652;1.0;0.4375
1653;1.0;0.2272727272727273
1654;1.0;0.33333333333333337
1655;1.0;0.4782608695652174
1656;1.0;0.33333333333333337
1657;1.0;0.4285714285714286
1658;1.0;0.44999999999999996
1659;1.0;0.44999999999999996
1660;1.0;0.2666666666666667
1661;1.0;0.3125
1662;1.0;0.47619047619047616
1663;1.0;0.23529411764705888
1664;1.0;0.15000000000000002
1665;1.0;0.5238095238095238
1666;1.0;0.48
1667;1.0;0.41666666666666663
1668;1.0;0.5217391304347826
1669;1.0;0.5
1670;1.0;0.33333333333333337
1671;1.0;0.16666666666666663
1672;1.0;0.5454545454545454
1673;1.0;0.5
1674;1.0;0.25
1675;1.0;0.7407407407407407
1676;1.0;0.4
1677;1.0;0.2727272727272727
1678;1.0;0.3076923076923077
1679;1.0;0.18181818181818177
1680;1.0;0.5882352941176471
1681;1.0;0.1875
1682;1.0;0.2222222222222222
1683;1.0;0.6888888888888889
1684;1.0;0.41666666666666663
1685;1.0;0.4
1686;1.0;0.5833333333333333
1687;1.0;0.2857142857142857
1688;0.8;0.6666666666666667
1689;1.0;0.19999999999999996
1690;1.0;0.33333333333333337
1691;1.0;0.47058823529411764
1692;1.0;0.2222222222222222
1693;1.0;0.3571428571428571
1694;1.0;0.16666666666666663
1695;1.0;0.26315789473684215
1696;1.0;0.2222222222222222
1697;1.0;0.3157894736842105
1698;1.0;0.6333333333333333
1699;0.875;0.4516129032258065
1700;1.0;0.3529411764705882
1701;1.0;0.7755102040816326
1702;1.0;0.64
1703;1.0;0.56
1704;1.0;0.5
1705;1.0;0.25
1706;1.0;0.25
1707;1.0;0.6
1708;0.8571428571428572;0.5454545454545454
1709;1.0;0.3846153846153846
1710;1.0;0.7619047619047619
1711;1.0;0.1428571428571429
1712;1.0;0.2727272727272727
1713;1.0;0.4736842105263158
1714;1.0;0.5625
1715;1.0;0.5909090909090908
1716;1.0;0.16666666666666663
1717;1.0;0.15384615384615385
1718;1.0;0.2142857142857143
1719;1.0;0.368421052631579
1720;1.0;0.19999999999999996
1721;0.8571428571428572;0.3157894736842105
1722;1.0;0.2857142857142857
1723;1.0;0.3125
1724;1.0;0.4545454545454546
1725;1.0;0.4444444444444444
1726;1.0;0.5945945945945945
1727;0.5;0.16666666666666663
1728;1.0;0.2142857142857143
1729;1.0;0.3076923076923077
1730;1.0;0.4117647058823529
1731;1.0;0.4285714285714286
1732;1.0;0.41666666666666663
1733;1.0;0.33333333333333337
1734;0.8571428571428572;0.2142857142857143
1735;1.0;0.2727272727272727
1736;1.0;0.25
1737;1.0;0.25
1738;1.0;0.4736842105263158
1739;1.0;0.44999999999999996
1740;1.0;0.8846153846153846
1741;1.0;0.2777777777777778
1742;1.0;0.3529411764705882
1743;0.825;0.7333333333333334
1744;1.0;0.4
1745;1.0;0.4375
1746;1.0;0.47058823529411764
1747;1.0;0.2857142857142857
1748;0.8571428571428572;0.4444444444444444
1749;1.0;0.2142857142857143
1750;1.0;0.4545454545454546
1751;0.8823529411764706;0.625
1752;1.0;0.25
1753;1.0;0.16666666666666663
1754;1.0;0.2666666666666667
1755;1.0;0.38888888888888884
1756;1.0;0.15384615384615385
1757;1.0;0.4
1758;0.875;0.38888888888888884
1759;1.0;0.5294117647058824
1760;1.0;0.4
1761;1.0;0.3076923076923077
1762;1.0;0.2857142857142857
1763;1.0;0.375
1764;1.0;0.4
1765;1.0;0.21739130434782605
1766;1.0;0.56
1767;1.0;0.8269230769230769
1768;1.0;0.5294117647058824
1769;1.0;0.34782608695652173
1770;1.0;0.4545454545454546
1771;1.0;0.5
1772;0.9;0.4285714285714286
1773;1.0;0.7407407407407407
1774;1.0;0.19999999999999996
1775;0.5555555555555556;0.37037037037037035
1776;1.0;0.5882352941176471
1777;1.0;0.3846153846153846
1778;1.0;0.17647058823529416
1779;1.0;0.52
1780;1.0;0.3125
1781;1.0;0.23529411764705888
1782;1.0;0.5
1783;1.0;0.33333333333333337
1784;1.0;0.5
1785;1.0;0.18181818181818177
1786;0.967741935483871;0.6818181818181819
1787;0.8;0.4
1788;1.0;0.2142857142857143
1789;1.0;0.4285714285714286
1790;1.0;0.3846153846153846
1791;1.0;0.3846153846153846
1792;1.0;0.6
1793;1.0;0.4838709677419355
1794;1.0;0.18181818181818177
1795;1.0;0.3125
1796;1.0;0.4782608695652174
1797;0.35;0.23333333333333328
1798;1.0;0.23529411764705888
1799;1.0;0.46153846153846156
1800;0.8333333333333334;0.6521739130434783
1801;1.0;0.6086956521739131
1802;1.0;0.3125
1803;1.0;0.2142857142857143
1804;1.0;0.5714285714285714
1805;1.0;0.6799999999999999
1806;1.0;0.2941176470588235
1807;1.0;0.6666666666666667
1808;0.75;0.5161290322580645
1809;1.0;0.5
1810;1.0;0.19999999999999996
1811;1.0;0.6666666666666667
1812;1.0;0.33333333333333337
1813;1.0;0.6666666666666667
1814;1.0;0.368421052631579
1815;1.0;0.25
1816;1.0;0.3571428571428571
1817;1.0;0.19999999999999996
1818;1.0;0.2142857142857143
1819;1.0;0.19999999999999996
1820;1.0;0.5263157894736843
1821;0.8333333333333334;0.41666666666666663
1822;1.0;0.5714285714285714
1823;1.0;0.7666666666666666
1824;1.0;0.5
1825;1.0;0.2777777777777778
1826;1.0;0.5294117647058824
1827;1.0;0.5384615384615384
1828;0.4444444444444444;0.3214285714285714
1829;1.0;0.47058823529411764
1830;0.9444444444444444;0.6938775510204082
1831;1.0;0.19999999999999996
1832;1.0;0.4666666666666667
1833;1.0;0.19999999999999996
1834;1.0;0.4
1835;1.0;0.7619047619047619
1836;1.0;0.3846153846153846
1837;1.0;0.5357142857142857
1838;0.9285714285714286;0.4814814814814815
1839;1.0;0.23076923076923073
1840;0.8181818181818181;0.3913043478260869
1841;1.0;0.4117647058823529
1842;1.0;0.4117647058823529
1843;1.0;0.4666666666666667
1844;1.0;0.1428571428571429
1845;0.9166666666666666;0.4782608695652174
1846;1.0;0.5
1847;0.7333333333333334;0.40740740740740744
1848;1.0;0.3666666666666667
1849;1.0;0.4666666666666667
1850;1.0;0.19999999999999996
1851;1.0;0.15384615384615385
1852;1.0;0.3157894736842105
1853;1.0;0.33333333333333337
1854;1.0;0.4814814814814815
1855;1.0;0.6333333333333333
1856;1.0;0.19999999999999996
1857;1.0;0.4736842105263158
1858;1.0;0.46153846153846156
1859;1.0;0.4545454545454546
1860;1.0;0.18181818181818177
1861;1.0;0.2857142857142857
1862;1.0;0.41666666666666663
1863;1.0;0.23076923076923073
1864;1.0;0.21052631578947367
1865;1.0;0.38888888888888884
1866;1.0;0.4736842105263158
1867;1.0;0.33333333333333337
1868;0.8333333333333334;0.2941176470588235
1869;1.0;0.26315789473684215
1870;1.0;0.4444444444444444
1871;1.0;0.5172413793103448
1872;1.0;0.6363636363636364
1873;1.0;0.19047619047619047
1874;1.0;0.4347826086956522
1875;1.0;0.4375
1876;1.0;0.44999999999999996
1877;1.0;0.2222222222222222
