;MAD
154;0.7913512502121879
155;0.5499378012233413
156;0.2909344028893174
157;0.8259528211780858
158;0.8136465930061975
159;0.7626350855444775
160;0.4715377338468969
161;0.5245621298967488
162;0.8016173925451935
163;0.831438274154606
164;0.6896238509748651
165;0.7642449120943065
167;0.8402506608548143
169;0.18540224872177444
170;0.8480382846904962
171;-0.3942285088513492
172;0.5657981084339148
174;0.8145648936293478
175;0.5586246127147657
176;0.7926000506384492
177;0.7296790369665723
180;0.8716660029139731
181;0.8479573780811887
182;0.552824154398893
183;0.850556322502885
184;0.6146002343523664
186;0.8540035739428018
187;0.8101737402843412
188;0.6874455456928928
189;0.7839495022795377
191;0.6789104409435932
192;0.8178880029448521
193;0.04006369734507952
194;0.8550163369312683
195;0.8348593547043957
197;0.7773688014288933
198;0.7736549483633339
201;0.6689761195655383
204;-0.33818703696756625
205;0.74583681839908
206;0.3997818343717249
207;0.798990156172106
208;0.8429691668123063
209;0.7184218135092928
210;0.7110084695952659
211;0.806414906083236
212;0.8354344599664614
213;0.6156271033644446
215;0.8114810409963161
217;0.6610008348246396
220;0.7401279003757354
221;0.7227856265652106
223;0.7914105634908288
225;0.7560268609267848
227;0.5438663696545132
229;0.7610706743695425
230;0.7882301268058273
231;0.903250430739513
233;0.9187390192750611
234;0.785960767902637
235;0.5328753360047457
237;0.8722727752176299
239;0.8000104525490139
241;0.8901041706181017
242;0.7839604190532421
243;0.7273609497574341
244;0.6611102455375687
245;0.36267901964239807
246;0.7623405339088714
248;0.6937600412566152
250;0.8835278902196055
251;0.8677405541171079
252;0.597326502220782
253;0.6142675256409461
254;0.825541276048443
256;0.723267392025264
257;0.8758517753145727
258;0.8595070275248413
259;0.8483090618114492
260;0.7616312013304816
265;0.7627453876199188
267;0.8737692858566405
268;0.3233834777040668
269;0.6186042137958401
270;0.8105976429107943
271;0.7063541869938971
272;0.6559982295265558
273;0.7740180025954526
274;0.7406162114510703
275;0.750866632183398
279;0.9179000722607068
280;0.8241432669474001
281;0.08824494509375407
282;0.7847335636321746
283;0.8854140645069288
286;0.6117031046491628
288;0.8420739250452907
289;0.8549117597800676
290;0.5799056375916585
291;0.7100553219061356
293;0.8246748519087995
294;0.5412284900401928
295;0.3665093392731593
296;0.8749771520731818
297;0.7528646032661096
298;0.5728874220331127
299;0.6676384102345861
300;0.7180899139370757
302;0.820613820268502
303;0.7825703512349069
304;0.8472560655428459
305;0.5160435638543086
307;0.8432053478381094
309;0.7701142698651955
311;0.7860206979273414
313;0.7882106421061895
314;0.7143761607452433
316;0.8909234109995117
317;0.580729646378503
320;0.31071023776529144
322;0.8414786574224022
323;0.8864315260193623
325;0.48055408522572607
326;0.8490035192650881
327;0.2216328350539541
328;0.8016749655252877
329;0.7801841777455635
331;0.20309937001698178
332;0.8321964326410323
334;0.8031494988118243
335;0.847571253909525
336;0.5971271999275798
337;0.6996673233108051
338;0.825586920259072
339;0.8518693351467218
341;0.4546482394269664
342;0.726083892726653
343;0.8630579861720774
344;0.8452238984119365
347;0.6210647576583262
348;0.6343056649031841
351;0.09890363571681879
352;0.7224564046251681
354;0.8227458860693339
355;0.7513711556518636
357;0.6955663554676158
358;0.7501742430694002
361;0.838645301551615
362;0.8594616214252404
363;0.826233460078578
364;0.8241049980021495
366;0.9054751467904916
368;0.7590963912848632
369;0.8019197858677265
370;0.7644867699692832
371;0.8201151235166166
372;0.7858497376530504
374;0.7043520385223315
375;0.5105917837110518
376;0.7448214447137318
377;0.7558115993022686
379;0.7698466776847451
380;0.6777004517579279
381;0.8046548365085652
382;0.6881926418944977
383;0.42744346639058656
385;0.8641106364196639
387;0.7544928245336022
388;0.7234189146278146
389;0.7774413949619609
390;0.8033232612540302
393;0.9133155136650493
395;0.7652325256486378
396;0.44357385168939195
398;0.842829981242855
399;0.7845176890947355
401;0.6848396871951639
402;0.7741774958090681
403;0.7319286062769284
405;0.6545296885358923
406;0.8962555650785894
407;0.7942318448767738
408;0.7696153720453421
409;0.8304918441260969
410;0.8652147727404536
411;0.5986362986691616
412;0.8916681273821385
414;0.7830982621223183
415;0.8069985494137687
417;0.6789794145574295
419;0.44356596418858896
420;0.7029109077540718
421;0.7430094576049078
422;0.42356323746542335
424;0.7265276732104357
425;0.8854053414346092
426;0.5947767912765376
427;0.81974914541136
429;0.8653047032956241
431;0.6928002420962214
432;0.802299384199983
433;0.5578847593612759
438;0.6921700403664086
439;0.7677237529819891
442;0.7650155039836884
443;0.2414947804525958
444;0.6799931712945372
445;0.7935498483112606
446;0.7866029466256573
448;0.6864265058464679
449;0.09649242674169463
450;0.808431195341781
452;0.6778565776929208
454;0.8457241698682127
455;0.8240055356901312
456;0.7937705512506621
457;0.8861060858147766
459;0.8344429452523553
460;0.8333834494554926
462;0.5796318960642137
466;0.7717889452373939
467;0.7821320593152788
468;-0.6496137969083425
469;0.6598790640358219
470;0.7590756760777386
471;0.9006161246416228
473;0.5185607913118776
474;0.5255160488089301
475;0.8073249834824074
476;0.7897819659961915
478;0.028797521665073652
479;0.7784253538959878
480;0.8875822386524074
483;0.7238621213644205
484;0.8754638883597474
485;0.846226900960543
486;0.6803639000622107
487;0.38377556867480966
488;0.8102788529509787
489;0.8287507635931406
490;0.8181279349860558
491;0.8696969471490188
492;0.8542935405069865
493;0.7644134104353892
494;0.8270291260452197
497;0.8495253642347033
499;0.8435851276083313
503;0.7426457399769529
504;0.7795107495731382
506;0.6239083682072301
508;0.15476162962854567
510;0.8031417770782069
511;0.8630512716679154
512;0.8260544395806655
513;0.8298977847957237
514;0.4613934647763957
516;0.33740955977649867
517;0.6843221290149042
518;0.7219685897496119
520;0.11895052782039364
521;0.693563948224924
522;0.13665881861672524
523;0.8493383096919546
524;0.8390126678081151
525;0.7734265827640063
526;0.8054995756586527
528;0.48889097963454836
529;0.5879177080529902
530;0.6979542319076556
532;0.8649279224211796
537;0.3996736866234797
540;0.6412299861194352
541;0.8119134484047613
543;0.860778422445091
544;0.39536264527979964
545;0.8801600564025112
546;0.4365451163532148
547;0.7375051084730837
549;0.6466597973566817
554;0.8711030731852534
555;0.6888083768149423
557;0.7644076962464561
558;0.5582890960098079
560;0.821328455771088
561;0.9055489578069235
562;0.14130776096293887
563;0.7408739157522384
566;0.8293812356023131
568;0.8167982802897787
569;0.7825307919144641
572;0.797529771486172
573;0.33943212365059633
574;0.7182172311768652
576;0.7971501095911191
577;0.6928258493964553
579;0.8897406672505466
580;0.7355635158432814
581;0.6644334450433184
583;0.8009905091060282
584;0.9164589562992773
585;0.8228861693698577
586;0.8700738311349522
589;0.7488791880567891
591;0.704882896628104
593;0.8264942956377578
594;0.6064826989197951
596;0.8549646065650572
597;0.300362491305398
598;0.6159703211836248
600;0.7517701220529761
602;0.11854547572192498
603;0.7761847852417191
604;0.7398896270881938
605;0.6340919824883141
606;0.7584320161627663
607;0.5030987904861294
608;0.7256505898483083
609;0.6856893281342521
611;0.770677169845465
613;0.7597328643155349
615;0.7024100832737943
616;0.8446055760852059
617;0.7609600264911183
618;0.7240604814223152
619;0.6699593599898688
620;0.8279185362693704
621;0.8436745527449653
622;0.40886520999222276
623;0.8939140266140368
624;0.6310885673640337
625;0.8104320102099908
626;0.6656637543911509
627;0.8955399169855509
628;0.8079114794731355
629;-0.20091897368349895
630;0.010965136503758837
631;0.1431687749337831
632;0.5291040684099932
634;0.798051856088966
636;0.7054889350928816
639;0.7699607142589117
641;0.6651208849121996
642;0.9088521442466836
644;0.7744040700553123
646;0.4230361956081615
647;0.8296577291967354
648;0.7439272778905252
650;0.9035794940053625
652;0.7428713898079858
653;0.47707300045910017
654;0.8945642838452424
657;0.6574032735114398
658;0.6961884142941974
660;0.8027385004407801
661;0.6131873535627866
662;0.6464262266181222
663;0.826678565320136
664;0.7154191400855799
666;0.6132548449059914
667;0.5255837150745919
668;0.859017173105038
670;0.7407388850334743
671;0.6595701027834706
672;0.6221161250507873
674;0.8524071572287865
676;-0.10610874102557828
677;0.8853344443739174
678;0.6582732321907417
680;0.7081434145214117
681;0.6390947981222934
682;0.8056013064586083
684;0.6433436205809512
685;0.7264524353011549
686;0.8436867565170905
687;-0.00954113151591176
688;0.6638288581448563
690;0.6779405845483603
692;0.42131148372671834
694;0.38865253688740425
695;0.7000938098143642
696;0.8221469325485095
699;0.3381649201851228
700;0.8832499147281448
701;0.8192704620417238
702;0.8418012652671335
704;0.7875029404185039
705;0.7295783896560625
706;0.8336768437204884
707;0.28948317782740185
708;0.7849750086358797
709;0.8933079819798665
710;0.6570386669675062
714;0.7163188102629647
715;0.7071182916026268
716;0.6230662925513989
720;0.7974215177563677
721;0.9236284849248819
723;0.8486958818105345
726;0.6458375434948425
727;0.8417174625453075
728;0.863962933233156
729;0.818273688530993
730;0.832083955972701
731;0.2575594887510199
732;0.7409237639595349
735;0.8667131541050241
737;0.8277199979636901
739;0.7603125495450501
740;0.6003330925248774
741;0.779008016982045
742;0.8046560293516185
744;0.7333274002057191
745;0.6627989364642038
746;0.7904326677306849
747;0.869892618879136
748;0.6521029957398236
749;0.663398118818303
750;0.88193488965926
752;0.303010898992317
754;0.9123447203985005
756;0.8274224668503182
759;0.8918383932409363
761;0.6569538579417518
762;0.5141949962280369
763;0.7572234647975312
764;0.6667763589482676
766;0.7093505734364908
767;0.8969186644865598
768;0.8666800813339657
770;0.7031219558097289
771;0.8781599687801906
772;0.6542057271481623
774;0.6832454620962063
775;0.8461960155676285
776;0.8461152390267205
778;0.8264331586944765
779;0.874934529570414
781;0.4555393749141281
782;0.8191682210931363
784;0.764586963788504
786;0.6398287455539188
788;0.759174873061606
790;0.7853356348510345
791;0.8050211975127254
792;0.8418031166910859
793;0.7190809533853947
794;0.6699340023265468
795;0.2377298414971537
796;0.7857939729649106
797;0.08874672788250704
799;0.466673692148377
801;0.6930131908296959
802;0.8384654875394542
803;0.9238194357615158
804;0.841215272543681
805;0.6721849489683792
808;0.8703260878338103
809;0.818827870975973
810;0.6442689386434115
812;0.6277565114571284
814;0.6844804663763238
815;0.6562281031475335
816;0.7702426605065812
818;0.66692132713445
819;0.9335734448484051
820;0.7687983181976822
824;0.6316970951855738
825;0.7875697237593142
826;0.6299756461663396
827;0.8753330632370705
828;0.8525376826011639
829;0.8195857353962174
830;0.4255412363857255
834;0.8463912326760472
835;0.8702414365099258
836;0.7429101976124981
838;0.8239736208125612
842;0.7322270419434361
843;0.69313909419316
845;0.5397078883889844
846;0.6068687653161009
850;0.7242433896380639
851;0.7672349894287409
852;0.7944466494224817
854;0.7252301265467632
856;0.770166004568387
861;0.8433151854409856
862;0.839056785274254
863;0.8517347587505011
866;0.8300492057172731
868;0.6464216124933594
869;0.8258827867739005
870;0.8587548546110335
871;0.17017265740377113
872;0.8273287533901337
873;0.7521884917076505
876;0.7738001066018455
877;0.8488034072711704
878;0.31616116083660817
879;-0.036107172826612785
880;0.8621252347226706
881;0.7866029466256576
882;0.6768752810151774
883;0.7207472209640862
884;0.6940668053517122
885;0.623891957463588
886;0.24765974013088904
889;0.6876923363382186
891;0.8714521323250825
895;0.8775997315143947
896;0.5366764913763914
898;0.749265604256933
899;0.7879663479182032
900;0.7256870580032002
903;0.8558423483529463
904;0.6710830363019129
905;0.9232590051406404
906;0.5276797069704132
907;0.7792212740627102
908;0.8622388461756966
909;0.8290934905936127
911;0.5707558699180663
912;0.4711084834177254
914;0.8548008934320249
918;0.6355797919896492
920;0.05858471937740788
922;0.6136623407789027
923;0.8091717022124022
926;0.8454796191559417
930;0.5643383214564758
931;0.8985672605194733
932;0.7350266666300812
934;0.6943174298371315
936;0.8218810712825684
937;0.762222272897953
938;0.8511081473449292
940;0.7513918285977663
941;0.6919314823827963
942;0.6692923122233655
943;0.6147937112695996
944;0.8468770110125456
945;0.7725566393013854
946;0.708092795054102
947;0.8082138878479171
948;0.5332666672037896
949;0.7578522541766414
952;0.8603917170524594
953;0.6684235428861418
954;0.7953535641406683
956;0.8134804688795325
957;0.6924136191018896
958;0.6663946093834886
961;0.8747580267358316
962;0.20510962832061946
963;0.7613769523724427
965;0.8177215026634179
969;0.9356027920567119
970;-0.016090813073939832
971;0.7424663524406646
972;0.7398750492799699
973;0.7309873935751736
975;0.6305645604375533
976;0.7136959833367676
977;0.3229814133545447
979;0.8318816323115256
980;0.8580049609925318
981;0.8072880378124724
982;0.7353860602665614
987;0.7062418372189747
988;0.8807423335146504
989;0.5888902259952017
990;0.7749822460572848
992;0.17756205360830496
993;0.8339920417132617
994;0.804725337956481
995;0.8282289981311202
996;0.8745086298030385
997;0.666627481306295
998;0.8228310054587189
999;0.8722123128873601
1000;0.6904330079629831
1001;0.7601632330301092
1002;0.751561262126881
1004;0.5886200970364767
1005;0.7038865033414482
1007;0.27589367233840917
1008;0.686832359439373
1009;0.21364009124392794
1011;0.7506272425807055
1012;0.5627131984049993
1013;0.7838663532416948
1014;0.7131203239058901
1015;0.8918222875480563
1016;0.7672209209062089
1017;0.7964580480058263
1018;0.8328753838312573
1019;0.8640282853645931
1020;0.6248004655482942
1021;0.8001789738425644
1027;0.8187554745052296
1030;0.6522581181290753
1031;0.7762841393881573
1032;0.7977231515892811
1033;0.587510113998398
1035;0.7360927758256471
1036;0.5184163494140787
1038;0.827933048922008
1039;0.836291951055928
1040;0.849663055030219
1041;0.6683062972054975
1042;0.8221251651136088
1043;0.8453036912169904
1044;0.8586420705919867
1046;0.7782905429849106
1048;0.718413867009761
1049;0.6766484366543991
1050;0.8457177862981842
1051;0.6919314823827963
1055;0.8745086298030385
1056;0.7092815993217595
1057;0.8368767845746655
1058;0.2098499394621368
1060;0.6188400858725108
1062;0.7714462922469714
1064;0.4427857217772777
1065;0.7529054095296142
1066;0.7438888202274054
1069;0.8067400139516214
1070;0.8143323410373285
1071;0.8707326394538452
1073;0.29923255942778887
1074;0.7712971637114008
1075;0.559126327054622
1079;0.8042140542452099
1080;0.6490178112586393
1081;0.8798009752890522
1085;0.29005268516297933
1086;-0.08762189867038599
1089;0.3634457936513706
1090;0.6083698217503611
1091;0.770745513520901
1095;0.7760401745877562
1096;0.9073835975180264
1097;0.22424748049482954
1098;0.865855011269352
1101;0.7917130749496933
1102;0.7202461110078596
1103;0.8327563789350851
1104;0.8489034884388292
1105;0.8763893277297335
1106;0.8322601484749037
1107;0.8420210083105785
1108;0.415034923494914
1109;-0.1129984336829234
1110;0.6652695821176073
1112;0.6494610752276649
1114;0.8441941089639721
1115;0.8210702763728316
1118;0.8194942465694354
1119;0.8790821857448687
1122;0.8046853765522053
1123;0.7787789703016467
1124;0.4026604247806939
1125;0.6660646275227694
1127;0.7389097434443046
1128;0.10469319170003978
1129;0.8295733293217044
1130;0.8369817828691963
1132;0.7984644865812432
1134;0.7752744600794973
1135;0.8360835975339804
1136;0.8591350556652192
1137;0.7773879862393092
1140;0.677234164941905
1141;0.6868426645160244
1145;0.790069684516914
1146;0.8509139927737767
1148;0.7673319368386975
1152;0.7017129371916393
1154;0.7629025367516975
1156;0.543679348126773
1158;0.7370430189869908
1160;0.9035729468464567
1163;0.8199097170056097
1166;0.795649166634815
1167;0.7666585266008846
1168;0.7079702992866896
1169;0.5727577653080863
1171;0.7615099236816306
1172;0.8367912025043981
1174;0.349192093115001
1175;0.5998743391078033
1178;0.8413066446814791
1180;0.32655342322676195
1181;0.7953732060202074
1182;0.781793360442732
1183;0.8710308011033616
1185;0.7385092387298173
1186;0.8402496984268252
1188;0.5408226074287538
1189;0.7717546501628254
1190;0.8014033174306424
1191;0.6741698759578193
1192;0.7640111309812505
1194;0.8611660937554381
1195;0.7029463387147127
1196;0.7004972063794213
1197;-0.08663522883647884
1199;0.6684888397651901
1200;0.8535157114127063
1202;0.8392373205665807
1203;0.8436010326376204
1207;0.6219504891622589
1208;0.8466520933125546
1210;0.781085731250291
1212;0.7253380927737422
1219;0.8926058047802744
1222;0.24561205577021722
1224;0.9172770171305517
1225;0.7956632713299132
1226;0.7007950421627754
1228;0.3358268390359966
1230;0.5190089277409725
1231;0.7305550355779927
1233;0.7534151780947692
1234;0.41184248489915876
1236;0.6850039117384156
1239;0.7962956876645509
1242;0.7093590712771888
1243;0.8458092881564535
1244;0.6578127925829874
1245;0.8010066379263103
1246;0.7927043452771747
1247;0.8001689280010146
1249;0.3637571816320495
1251;0.8174237517904148
1253;0.7877842489501989
1254;0.5800770221381283
1255;0.31467617897311023
1257;0.6698961039097351
1261;0.766706035805001
1264;0.8158917754195218
1267;0.6050985674568383
1268;0.27994990246731044
1269;0.21326697125549068
1270;0.8505075148320531
1272;0.8869804993596313
1273;0.8173405993761741
1274;0.7508666321833981
1275;0.697940341494811
1276;0.7478065024090592
1277;0.7390045579366278
1278;0.7608166825417522
1279;0.2980069719775665
1283;0.7545925306742266
1284;0.802774410185665
1285;0.8234043456364001
1288;0.8920690641175608
1289;0.8102495030471883
1291;0.5262340261904779
1292;0.8203672666178681
1293;0.7850850801403219
1298;0.6938860375041837
1300;0.824653333248723
1302;0.49033597134451806
1303;0.7224823661022244
1304;0.7797320455357132
1305;0.8229267252207743
1306;0.7361573562590091
1307;0.8362615050132726
1309;0.7826126624713603
1310;0.8600384498560233
1311;0.43509782789920415
1312;0.8018712323392659
1313;0.8256676203527356
1314;0.8244177336338434
1315;0.8440267521280492
1316;0.5371175322167164
1318;0.6958352205997804
1319;0.8516200667285604
1320;0.9018867480665792
1322;0.6926516025675511
1324;0.719053890660588
1325;0.8496547937912232
1326;0.7387497466837504
1327;0.3949537356862284
1330;0.8115696746944024
1331;0.792605197696246
1333;0.8423655570747173
1334;0.5780883843163142
1335;0.8164028512874462
1336;0.7437352738178057
1337;0.7411034314988834
1338;0.7385157521545985
1339;0.7911439413573218
1342;0.6507161333530046
1344;0.5608803191515416
1346;0.6740438491823659
1347;0.826092209885814
1349;0.7844068543033151
1350;0.7694222990936372
1352;0.7878421351169326
1353;0.7665862927345294
1354;0.8370349594261461
1358;0.7918196476348524
1359;0.6762851814258177
1360;0.8217655754163968
1362;0.5572611340316325
1363;0.743311578311224
1364;0.8438845990067507
1365;0.7522086334394333
1366;0.8502081606641803
1367;0.696801870016143
1372;0.769326384763679
1373;0.830546180141178
1374;0.8086517198481853
1376;0.8286667588216658
1377;0.7865105372673381
1378;0.8612514366423255
1379;0.8903071596680241
1381;0.8780175999692984
1382;0.7215930606820897
1383;0.7363214139197477
1384;0.8656011586815059
1389;0.8423196898170753
1390;0.7915145086968813
1392;0.8787952848409062
1394;0.7147013424116937
1396;0.89530858515136
1397;0.8241791862253448
1398;0.8820203196063151
1399;0.5476383696684043
1400;0.8831888907309804
1401;0.8503798462199109
1403;0.7953436447318953
1404;0.8042466273292869
1407;0.30594462711680676
1408;0.6505880345315824
1409;0.5603783854264995
1410;0.7687781226180973
1411;0.6201819200100869
1414;0.8590156792264594
1416;0.5973809975881678
1417;0.7932511866480758
1419;0.8502665895682359
1422;0.7217253824919418
1423;0.8014446459888744
1424;0.789435322379712
1425;0.7365404061178036
1428;0.7329302709323684
1429;0.8204941639964645
1430;0.5887229200944207
1431;0.7487785463794042
1432;0.8876684160583929
1434;0.6928028305936974
1435;0.8114726296737138
1436;0.8383316271561736
1438;0.8349429600076594
1441;0.5930435744941445
1443;0.7832995772032146
1446;0.8848933092208933
1447;0.7284231793967315
1448;0.860246049546896
1451;0.8505664343285885
1452;0.8189311337278578
1453;0.7629092910812334
1454;0.7547526881762664
1455;0.7924456575758277
1457;0.43128396089484705
1458;0.8979928869278873
1459;0.8763023719640733
1460;0.2647491227235377
1462;0.8287792084156006
1465;0.6469592458236236
1468;0.9152410341372454
1469;0.7070526624242828
1470;0.7761621916506294
1473;0.8166077501174772
1476;0.8529325091238523
1478;0.8241430830427127
1479;0.8234005740529033
1480;0.7167194944559583
1484;0.7942522124130499
1485;0.6809769762117132
1487;0.4821231347615251
1488;0.8406943682415157
1490;0.8669771748948836
1491;0.8054707618087465
1494;0.7957470184039762
1497;0.8433778473980797
1498;0.7960484231402564
1499;0.597524524911578
1500;0.4999310451871641
1502;0.8229093773652467
1503;0.32887955642123057
1504;0.8333830164768945
1507;0.8039784290525355
1508;0.8865518466116177
1509;0.8787730857253051
1510;0.8581568693091786
1511;0.7030749146836205
1512;0.6527955384474027
1513;0.8128932705462094
1516;0.8220919564374665
1517;0.6557575957903953
1518;0.833447244400162
1519;0.24882553470189187
1522;0.5996199796039071
1523;0.80675116206889
1525;0.8357546320762563
1526;0.48193659635093705
1527;0.3003347244814155
1528;0.7143533744514544
1529;0.5641646036212026
1530;0.5159775830586014
1533;0.8597010570185
1534;0.7628369024136882
1535;0.7160410546069446
1538;0.8536897770132426
1540;0.8511185097052395
1542;0.7328836362613924
1543;0.7975906118709152
1544;0.7368141633887052
1545;0.5918096909612701
1547;0.8268441928289891
1548;0.6435667280267012
1550;0.8097827731647036
1551;0.8385534276576224
1552;0.8652147727404536
1553;0.8969501274987725
1554;0.8544399777905616
1555;0.7884966388958962
1558;0.6852033556071887
1560;0.5933204235303808
1561;0.7484900262784234
1562;0.7899372302097635
1563;0.7304630098338368
1566;0.8703974267258452
1571;0.6850630705254522
1572;0.8068610296324457
1575;-0.11903241040722366
1577;0.6046236947736455
1578;0.877016967914593
1580;0.47258277440295615
1581;0.743219337605592
1582;0.6939820149100553
1583;0.7315041737772198
1584;0.8549507504113689
1585;0.7676733440504879
1587;0.5514832677283865
1589;0.5539552913066503
1590;0.8116196446520626
1595;0.8394942617169651
1597;0.8470904060759046
1599;0.7422646975218714
1602;0.8454362553013128
1603;0.6062091473349054
1604;0.7197959096371023
1605;0.050430680109724596
1608;0.8500214525258791
1609;0.8706488253648049
1615;-0.0006466261132536261
1616;0.8234879405715565
1617;0.5940817895737214
1618;0.6845312219688238
1619;0.8475409419845565
1621;0.7367905236257843
1622;0.8267998951991357
1623;0.8267549688196444
1624;0.8165510660654882
1627;0.8878270280588769
1630;-0.1596478820657117
1631;0.572728674739335
1632;0.7799155224265172
1633;0.6797781861384776
1636;0.7731256181881978
1637;0.8183571100328044
1638;0.7023077062220621
1639;0.731013391082246
1640;0.6193408611909154
1642;0.7162185338764435
1643;0.03969974625804153
1645;0.766212680069452
1647;0.6408686434089729
1648;0.8441266782105642
1650;0.8692931615917509
1651;0.7916361923278056
1652;0.7870138819113809
1654;0.7906109376024644
1655;0.8413418476570542
1656;0.6252097505034171
1657;0.7817131473050163
1658;0.8975989590241323
1659;0.7514544569401443
1661;0.8040477032065058
1663;0.5674675313865496
1665;0.7979119879897076
1666;0.888902076692331
1668;0.8681534573500019
1669;0.8810129817236164
1670;0.8570176244574119
1671;0.8311621602786738
1673;0.7201292509863432
1674;0.20366189271506127
1675;0.8759494259307826
1676;0.840786831650549
1678;0.7320248516544862
1680;0.8537416543586022
1681;0.4435409468085851
1682;0.8722490320725416
1683;0.8486454810020679
1684;0.6928857176229258
1685;0.8033925563492602
1686;0.8244291216798011
1689;-0.02095340911768289
1690;0.9061370223058693
1691;0.7224671467791113
1692;0.8134818060268939
1693;0.8487566418759404
1694;0.8534390578188681
1695;0.8412204447861361
1696;0.6584957934792648
1697;0.83309882380756
1698;0.7569652748231077
1699;0.7944451420711615
1701;0.8772568423941075
1702;0.8290124968794516
1707;0.5798228076195704
1708;0.8413353040016137
1709;0.89569026600237
1710;0.8413030756067144
1711;0.23373021919698367
1712;0.5564143161897581
1713;0.8506027001671446
1715;0.8476380641964186
1716;0.24318160136827213
1717;0.09255234376754956
1718;0.640459842442748
1719;0.5919676780848285
1720;0.7069504690830327
1721;0.8744677791419523
1723;0.7764442451071533
1725;0.8026011309418586
1727;0.4118361589993096
1728;0.7123270390353593
1729;0.4914263456647789
1731;0.7069408044969087
1732;0.7776253152396502
1733;0.8560549836743105
1734;0.9024420442551477
1736;0.4078301297924308
1737;0.7375705018382679
1739;0.8242094903524426
1740;0.8721661414365156
1742;0.7069222972931284
1743;0.8350702815654032
1745;0.6910217707360056
1746;0.6648488311920245
1747;0.6397324988424541
1748;0.8378752502521744
1749;0.7672019297963181
1750;0.7906479429017587
1751;0.880656894062224
1752;0.7527453413144946
1753;0.6133758959279961
1754;0.6598227893839684
1756;-0.10189503567624353
1757;0.7712412342895962
1758;0.8318073280896908
1759;0.8253706704742193
1761;0.3594938890309568
1763;0.7734275064817601
1765;0.8956409999764405
1768;0.7513383701358363
1769;0.8141503737797032
1772;0.7918880883262323
1774;0.5158025525345432
1775;0.7520950167036928
1776;0.793882740991726
1777;0.6787895875120417
1778;0.848400268149272
1779;0.7963317020915738
1780;0.7461709622781971
1781;0.8008609793685547
1782;0.8576109558405166
1784;0.6912347204427401
1788;0.3751772733454716
1790;0.6879305826366685
1792;0.5809132274021964
1794;0.741187425006367
1795;0.4420726326195116
1797;0.781959432168093
1800;0.8138879373929017
1801;0.7973959908239696
1802;0.6942554070298248
1804;0.6469423647469157
1805;0.7549793434096609
1806;0.7874410405312126
1807;0.7536588506181473
1808;0.8664810715322918
1809;0.7146298751501136
1810;0.6434180722496531
1812;0.6343068525457858
1813;0.8431367126073199
1815;0.7553114222917161
1816;0.6383615565734357
1820;0.6510198276564033
1823;0.8385926542548087
1825;0.715857691175845
1827;0.3766724668977038
1829;0.7490535700104977
1830;0.7980683101580732
1832;0.810647769158595
1833;0.07864941489117351
1834;0.8923741807411929
1837;0.8358643149020308
1838;0.9452037185203754
1839;0.6745101915290334
1840;0.8249531224685753
1841;0.6459184917448361
1842;0.8718364503744072
1843;0.8187554745052296
1847;0.8040769860794553
1848;0.6757866079877667
